doi,caption,classification_ai,classification_gt,result
10.1002/adfm.201704316,"Figure 1.  a) Illustration describing $\mathsf{M g}$ nanocrystals encapsulated by reduced graphene oxide layers with transition metal dopants (transition metal doped $\mathsf{r G O-M g})$ ; the cartoon is based upon microscopy data and not intended to be an atomistic model. b) Transmission electron microscope (TEM) images of the Ni-doped rGO–Mg. The diffraction pattern from TEM images is shown in the inset which indicate the crystalline lattice of $\mathsf{M g}$ (010), (002), (100), and graphene (100). c) X-ray diffraction pattern of as-synthesized transition metal doped $\mathsf{r G O}\mathrm{-Mg}$ composite; well-defined $\mathsf{M g}$ crystalline structures were observed for all transition metal doped $\mathsf{r G O}\mathsf{-M g}$ composites regardless of the specific dopant, and a representative pattern is shown for Ni-doped rGO–Mg. d) Hydrogen absorption behaviors of a series of 3D transition metal doped rGO–Mg composites at 15 bar of $\mathsf{H}_{2}$ and $200~^{\circ}\mathrm{C}$ in comparison with undoped $r{\mathsf{G O}}\mathrm{-}{\mathsf{M g}}$ ; red solid and dashed line represent the absorption of the first and the second hydrogen sorption cycles for Ni-doped rGO–Mg, respectively. ",3,3.0,TP
10.1002/adfm.201704316,"Figure 2.  a) Hydrogen absorption at 15 bar of $\mathsf{H}_{2}$ and b) desorption at 0 bar at different temperatures for Ni-doped $\mathsf{M g}$ crystals embedded in rGO layers (Ni-doped rGO–Mg); the capacity is based on the entire composite weight. c) X-ray diffraction pattern of Ni-doped $\mathsf{r G O}\mathsf{-M g}$ after formation of a hydride and after cycling. d) 30 cycles of hydrogen absorption/desorption test for Ni-doped rGO–Mg at $125^{\circ}{\mathsf{C}}$ and 15 bar of $\mathsf{H}_{2}/300^{\circ}\mathsf C$ and 0 bar, respectively. ",3,3.0,TP
10.1002/adfm.201704316,Figure 3.  Pressure–composition–temperature (PCT) results for a) for absorption and b) desorption (undoped (black markers) and Ni-doped rGO–Mg composites (blue markers)). c) Thermodynamic parameters of rGO–Mg and Ni-doped rGO–Mg composites. ,1,1.0,TP
10.1002/adfm.201704316,"Figure 4.  X-ray absorption near-edge structure (XANES) spectra of the as-synthesized (pink), hydride (green), and cycled (blue) Ni-doped $\mathsf{r G O}\mathsf{-M g}$ composites at a) Mg K-edge, b) Mg L-edge, and c) Ni L-edge; solid and dashed lines represent TEY and TFY signals, respectively. d) Three possible scenarios for the presence of Ni dopants in Mg crystals: (i) uniform distribution of dopants, (ii) dopant segregation near surface, and (iii) isolation in the bulk. The proposed Ni distribution after cycling is illustrated at right, showing surface segregation and Mg–Ni nanoalloy formation. MD predicted atomic structures of $M g-5\%N i$ crystals grown at e) $300~\mathsf{K}$ and f) $600~\mathsf{K}.$ Corresponding Ni distributions with reduced $\mathsf{M g}$ size are shown below. ",0,0.0,TN
10.1002/adfm.201704316,"Figure 5.  a) In situ X-ray absorption near-edge structure (XANES) measurement for Ni-doped $\mathsf{r G O}\mathrm{-Mg}$ composites under 1 bar of $\mathsf{H}_{2}$ upon temperature ramp-up from room temperature, solid and dashed lines represent TEY and TFY signals, respectively. b) X-ray diffraction pattern of Ni-doped rGO–Mg composites following the in situ XANES measurement. ",0,0.0,TN
10.1002/adfm.201704316,"Figure 6.  The change in the rate of a) absorption and b) desorption for Ni-doped $\mathsf{r G O}\mathsf{-M g}$ composites as wt% $\mathsf{H}_{2}$ varies, respectively. c) The change of activation energies as a function of wt% $\mathsf{H}_{2}$ for absorption (blue solid line) and desorption (red solid line), respectively; the blue dashed line represents the change of activations for absorption obtained without the results at 200 and $175^{\circ}\mathsf{C}_{\mathsf{1}}$ and the red dashed line indicates a region of high uncertainty in the Arrhenius fit. Panels (d), (e), and (f) are the undoped rGO–Mg composite analog of (a), (b), and (c). g) Illustration of the proposed hydriding process in $\mathsf{M g}$ crystals, showing the role of the $\mathsf{M g}\mathrm{-Ni}$ nanoalloy in catalyzing $\mathsf{H}_{2}$ dissociation and promoting near-surface structural and chemical inhomogeneity (indicated by the patterned surface). ",3,3.0,TP
10.1016/j.renene.2019.01.106,"Fig. 1. XRD profiles of as-cast and spun $\mathrm{Mg}_{25-x}\mathrm{Y}_{x}\mathrm{Ni}_{9}\mathrm{Cu}$ $\scriptstyle(x=0-7) $ ) alloys: (a) As-spun $(15\mathrm{m}/\mathrm{s})$ , (b) $\Upsilon_{1}$ alloy. ",0,0.0,TN
10.1016/j.renene.2019.01.106,"Fig. 2. HRTEM micrographs and ED patterns the as-spun alloys: (a), (b) and (c) $\Upsilon_{0},\Upsilon_{3}$ and $\mathrm{Y}_{5}$ alloys spun at $15\mathrm{m}/\mathrm{s}$ ; (d), (e) and (f) $\Upsilon_{1}$ alloy spun at 15, 20 and $30\mathrm{m}/\mathrm{s}$ . ",0,0.0,TN
10.1016/j.renene.2019.01.106,"Fig. 3. P-C-T curves of the as-cast and spun $\mathtt{M g}_{25-x}\mathtt{Y}_{x}\mathtt{N i}_{9}\mathtt{C u}$ $(x=0{-}7)$ alloys at $573\mathrm{K}$ (a) As-spun $(15\mathrm{m}/\mathrm{s})$ , (b) $\Upsilon_{1}$ alloy. ",1,1.0,TP
10.1016/j.renene.2019.01.106,"Fig. 4. P-C-T curves of the as-spun $(15\mathrm{m}/\mathrm{s})$ $\Upsilon_{0}$ and $\Upsilon_{1}$ alloys in the temperature range of 553e593 K and Van’t Hoff plots: (a) $\Upsilon_{0}$ alloy, (b) $\Upsilon_{1}$ alloy. ",1,1.0,TP
10.1016/j.renene.2019.01.106,"Fig. 5. Variations of the $\Delta H$ and DS absolute values of the hydrogen absorption and desorption reactions of the alloys with Y content and spinning rate: (a) As-spun $(15\mathrm{m}/s)$ , (b) alloy. ",3,3.0,TP
10.1016/j.renene.2019.01.106,"Fig. 6. Temperature programmed desorption curve of the as-cast and spun $\mathtt{M g}_{25-x}\mathtt{Y}_{x}\mathtt{N i}_{9}\mathtt{C u}\left(x=0{-}7\right)$ alloys after hydrogen absorption at a heating rate of $5\mathrm{K}/\mathrm{min}$ : (a) As-spun $.15\mathrm{m}/$ s), (b) $\Upsilon_{1}$ alloy. ",3,3.0,TP
10.1016/j.renene.2019.01.106,"Fig. 7. Hydrogen absorption kinetic curves of the as-cast and spun $\mathrm{Mg}_{25-x}\mathrm{Y}_{x}\mathrm{Ni}_{9}\mathrm{Cu}$ $\left(x=0-7\right).$ alloys at 573 K: (a) As-spun $(15\mathrm{m}/s)$ , (b) $\Upsilon_{1}$ ",3,3.0,TP
10.1016/j.renene.2019.01.106,"Fig. 8. Evolution of the $R^{\mathrm{d}}(10)$ values of the as-cast and spun $\mathrm{Mg}_{25-x}\mathrm{Y}_{x}\mathrm{Ni}_{9}\mathrm{Cu}$ $x=0{-}7^{\circ},$ alloys with Y content and spinning rate: (a) As-spun $(15\mathrm{m}/s)$ ), (b) $\Upsilon_{1}$ alloy. ",0,0.0,TN
10.1016/j.renene.2019.01.106,"Fig. 9. Hydrogen desorption kinetic curves of the as-spun $(15\mathrm{m}/s)$ $\Upsilon_{0}$ and $\Upsilon_{1}$ alloys at 553, 573 and 593 K and Avrami plots of $\ln[-\ln(1-\alpha)]$ vs. lnt: (a) $\Upsilon_{0}$ alloy, (b) $\Upsilon_{1}$ alloy. ",3,3.0,TP
10.1016/j.renene.2019.01.106,"Fig. 10. Arrhenius plots of the as-cast and spun $\mathrm{Mg}_{25-x}\mathrm{Y}_{x}\mathrm{Ni}_{9}\mathrm{Cu}$ $x=0{-}7^{\circ},$ alloys and evolution of hydrogen desorption activation energy $E_{\mathrm{{a}}}$ with Y content and spinning rate: (a) Asspun $(15\mathrm{m}/s)$ , (b) $\Upsilon_{1}$ alloy. ",3,3.0,TP
10.1016/j.renene.2019.01.106,"Fig. 11. DSC curves of the as-spun $(15\:\mathrm{m}/s)$ $\Upsilon_{0}$ and $\Upsilon_{1}$ alloys at various heating rates and Kissinger plots: (a) $\Upsilon_{0}$ alloy, (b) $\Upsilon_{1}$ alloy. ",0,0.0,TN
10.1016/j.renene.2019.01.106,"Fig. 12. Evolutions of $E_{\mathrm{k}}$ values of the as-cast and spun with Y content and spinning rate: (a) As-spun $(15\mathrm{m}/s)$ , (b) $\Upsilon_{1}$ alloy. ",0,0.0,TN
10.1002/cphc.201400094,"Figure 1. XRD features for the metal hydride alloys with and without deposited $\mathsf{P t},$ Pd and Au. Dashed, dotted and fine dotted lines are placed to localize the diffraction peaks of Pt, Au, and Pd, respectively. ",0,0.0,TN
10.1002/cphc.201400094,Figure 2. TEM of $\mathsf{L a N i}_{4.78}\mathsf{A l}_{0.22}$ -Pd (a) and $\mathsf{L a N i}_{4.78}\mathsf{A l}_{0.22}\mathsf{-A u}$ (b) alloy particles. ,0,0.0,TN
10.1002/cphc.201400094,"Figure 3. Cyclic voltammograms for TPC electrodes formed by the $\mathsf{L a N i}_{4.7}\mathsf{S n}_{0.2}\mathsf{C u}_{0.1}$ alloy with and without $\mathsf{P t},$ Pd and Au in $1.0\mathsf{M}$ KOH solutions, $v=5~\mathsf{m}\mathsf{V}s^{-1}$ . ",0,0.0,TN
10.1002/cphc.201400094,"Figure 4. Polarization curves in $1.0\mathrm{KOH}$ with $10^{-2}\mathsf{M}\mathsf{N a B H}_{4}$ for TPC rotating disc electrodes: A) $\mathsf{L a N i}_{4.7}\mathsf{S n}_{0.2}\mathsf{C u}_{0.1}$ with and without $\mathsf{P t},$ Pd and Au; B) $\mathsf{L a N i}_{4.78}\mathsf{A l}_{0.22}$ with and without Pt, Pd and $\mathsf{A u}$ ; at $w{=}1600~\mathrm{rpm},$ $v=5~\mathsf{m}\mathsf{V}s^{-1}$ . ",0,0.0,TN
10.1002/cphc.201400094,"Figure 5. Mass spectrometry responses for $\mathsf{H}_{2}$ detection for $\mathsf{L a N i}_{4.7}\mathsf{S n}_{0.2}\mathsf{C u}_{0.1}$ and $\mathsf{L a N i}_{4.78}\mathsf{A l}_{0.22}$ alloys, without and with $\mathsf{P t},$ Pd and $\mathsf{A u},$ in the presence of borohydride $10^{-2}\mathsf{M}$ . The electrodes are at the open-circuit potential. ",0,0.0,TN
10.1002/cphc.201400094,"Figure 6. Online DEMS measurements for A) $\mathsf{L a N i}_{4.7}\mathsf{S n}_{0.2}\mathsf{C u}_{0.1}$ without and with B) Pt, C) Pd, and D Au, in the presence of borohydride $10^{-2}\mathsf{M}$ : a) voltammetric responses and b) spectrometric responses for $\mathsf{H}_{2}$ detection. ",0,0.0,TN
10.1002/cphc.201400094,"Figure 7. Online DEMS measurements for A) $\mathsf{L a N i}_{4.78}\mathsf{A l}_{0.22}$ without and with B) Pt, C) Pd, and D) Au, in the presence of borohydride $10^{-2}\mathsf{M}$ : a) voltammetric responses, and b) spectrometric responses for $\mathsf{H}_{2}$ detection. ",2,0.0,FP
10.1002/cphc.201400094,"Figure 8. Galvanostatic discharge curves for $\mathsf{L a N i}_{4.7}\mathsf{S n}_{0.2}\mathsf{C u}_{0.1}$ without and with Pt, Pd and Au. Two situations are considered: a) the electrode is previously charged by electrolysis in $1.0\mathsf{M}$ KOH at $0.2\mathsf{m A}$ for $^{2\textsf{h}}$ ; b) the electrodes are previously exposed to $\mathsf{N a B H}_{4}$ for $^{2\textsf{h}}$ , tested in the absence of $\mathsf{N a B H}_{4}$ in the electrolyte. ",2,2.0,TP
10.1002/cphc.201400094,"Figure 9. Galvanostatic discharge curves for $\mathsf{L a N i}_{4.78}\mathsf{A l}_{0.22},$ without and with $\mathsf{P t},$ Pd and $\mathsf{A u},$ , with the electrodes previously exposed to $\mathsf{N a B H}_{4}$ for $^{2\mathsf{h},}$ tested in the absence of $\mathsf{N a B H}_{4}$ in the electrolyte. ",2,2.0,TP
10.1002/asia.201500334,Figure 1. XRD patterns (a) and FTIR spectra (b) of the as-prepared $\mathrm{LiBH_{4}}$ – $x\mathsf{M g}(\mathsf{A l H}_{4})_{2}$ composites. ,0,0.0,TN
10.1002/asia.201500334,Figure 2. TPD (a) and volumetric release (b) curves of the as-prepared $\mathrm{LiBH_{4}}.$ – xMg $\left(\mathsf{A l H}_{4}\right)_{2}$ composites. ,3,3.0,TP
10.1002/asia.201500334,"Figure 3. XRD patterns of the $\mathrm{LiBH}_{4}{-}x M g(\mathrm{A}|\mathsf{H}_{4})_{2}$ $(x=1/6$ (a), 1/4 (b), 1/2 (c)) composites dehydrogenated at different temperatures:. ",0,3.0,FN
10.1002/asia.201500334,Figure 4. Hydrogenation curves of the dehydrogenated $\mathrm{LiBH}_{4}{-}x\mathrm{Mg}(\mathrm{AIH}_{4})_{2}$ composites under 100 atm of hydrogen pressure as a function of temperature: a) weight percent and b) extent of reaction. ,3,3.0,TP
10.1002/asia.201500334,Figure 5. XRD patterns (a) and FTIR spectra (b) of the $\mathrm{LiBH}_{4}{-}X\mathrm{Mg}(\mathrm{AIH}_{4})_{2}$ composites after dehydrogenation and hydrogenation. ,3,3.0,TP
10.1002/asia.201500334,Figure 6. DSC curves of the $\mathrm{LiBH_{4}}$ –xMg $\left(\mathsf{A l H}_{4}\right)_{2}$ composites. ,0,0.0,TN
10.1002/asia.201500334,Figure 7. Kissinger plots of the $\mathsf{L i B H}_{4}\mathrm{-}X\mathsf{M g}(\mathsf{A}|\mathsf{H}_{4})_{2}$ composites. ,0,0.0,TN
10.1002/chem.201201340,"Figure 1. Schematic representation of the synthesis of the $\mathrm{Pd}@\mathrm{COF}.102$ hybrid material. Left: the ctn structure of COF-102; carbon, boron, and oxygen atoms are represented in gray, red, and green, respectively. Right: the reaction carried out inside the pores of COF-102 for the synthesis of Pd nanoparticles. ",0,0.0,TN
10.1002/chem.201201340,"Figure 2. IR spectrum of a) activated COF-102 and b) ${\mathrm{Pd}}30{\mathrm{wt}}\%\textcircled{\omega}{\mathrm{COF}}.$ 102 hybrid material after heating at $130^{\circ}\mathrm{C}$ under vacuum. The peaks in the zoomed in region correspond to leftover byproducts, such as bicyclopentadiene. ",3,0.0,FP
10.1002/chem.201201340,Figure 3. Powder XRD patterns of a) Pd30wt%@COF-102 hybrid material and b) activated COF-102; the inset shows a broad peak corresponding to Pd nanoparticles. ,0,0.0,TN
10.1002/chem.201201340,"Figure 4. a) HAADF-STEM of Pd30wt%@COF-102; the image reveals the even distribution of Pd particles throughout the framework crystals. b) HRHAADF-STEM image of a Pd nanoparticle imaged along its [110] zone axis at atomic resolution. c) Fourier transform of the area highlighted by the white frame in (b) showing evidence that the particle is cubic $\mathrm{Pd}^{0}$ . d) HRHAADF-STEM image of the Pd nanoparticle imaged along its [100] zone axis. e) The indexed Fourier transform of the area in the white box in (d). f) HRHAADF-STEM image of a fivefold-twinned Pd nanoparticle. Its fivefold symmetry is highlighted by white arrows; the scale bars in (b), (d), and (f) are $5\mathrm{nm}$ . ",0,0.0,TN
10.1002/chem.201201340,"Figure 5. Size distribution of the Pd nanoparticles in $\mathrm{Pd}30\mathrm{wt}\%\textcircled{\omega}\mathrm{COF}.$ 102, with particle sizes measured from HAADF-STEM images. The average particle size was calculated to be $(2.4\pm0.5)\mathrm{nm}$ . ",0,0.0,TN
10.1002/chem.201201340,Figure 6. HRTEM of $\mathrm{Pd}30\mathrm{wt}\%\textcircled{\omega}\mathrm{COF}{-}102$ ; the insets show the Fourier transforms of the areas highlighted by the white frames. Only reflexes of cubic $\mathrm{Pd}^{0}$ are present. ,0,0.0,TN
10.1002/chem.201201340,"Figure 7. a) Tomographically reconstructed volume; the Pd particles are rendered in grey, the COF framework in white. b) Orthoslice through the 3D reconstruction of loaded Pd30wt%@COF-102. The particles visible as white dots are clearly present in the whole crystal without any preferential distribution in size or position. ",0,0.0,TN
10.1002/chem.201201340,Figure 8. Bright-field TEM image of a Pd3.5wt%@COF-102 crystal. The particles are in the size range of $1{-}4~\mathrm{nm}$ . ,0,0.0,TN
10.1002/chem.201201340,"Figure 9. $\mathbf{N}_{2}$ sorption isotherms of a) COF-102 $(\triangle)$ , b) Pd3.5wt%@COF102 $\left(\sqsubseteq\right)$ , and c) $\mathrm{Pd}30\mathrm{wt}\%\textcircled{\alpha}\mathrm{COF}{-}102$ (\*). Filled symbols: adsorption, open symbols: desorption. The micropore volume decreased with the increase in Pd loading, which suggests incorporation of Pd inside COF-102 crystals. ",3,3.0,TP
10.1002/chem.201201340,"Figure 10. Excess hydrogen sorption isotherms of pristine COF-102 (&), Pd3.5wt%@COF-102 ${\bf\Pi}(_{\bigcirc})$ , and $\mathrm{Pd}9.5\mathrm{w}\mathrm{t}\%\textcircled{\omega}\mathrm{COF}{-}102$ $\left(\diamond\right)$ at a) 77 and b) 298 K. i) The amount of hydrogen adsorbed by the physisorption process, ii) the amount of hydrogen adsorbed by hydrogenation of residual organic compounds, and iii) the amount of hydrogen adsorbed by Pd hydride; iii-a is due to the $6\mathrm{wt}\%$ difference in Pd loading, ${\approx}0.036\mathrm{wt\%}$ of $\mathrm{H}_{2}$ ; iii-b is due to the $3.5\mathrm{{wt}\%}$ of Pd impregnated in COF-102, ${\approx}0.02\mathrm{wt\%}$ of $\mathrm{H}_{2}$ . Filled symbols: adsorption, open symbols: desorption. ",3,3.0,TP
10.1002/chem.201201340,"Figure 11. Comparison of $\mathrm{H}_{2}$ adsorption isotherms at $298\mathrm{K}$ for various Pd contents impregnated in COFs and MOFs: COF-102 containing $3.5\mathrm{{wt}\%}$ Pd ${\bf\Pi}(\scriptscriptstyle\bigcirc)$ , COF-102 containing $9.5\mathrm{{wt}\%}$ Pd $(\diamond)$ , MIL-100(Al) containing $10\mathrm{wt}\%$ Pd ( $D=$ taken from ref. [13a]), and [S $\mathrm{3NU-3}]^{0.54+}(\mathrm{NO}_{3}^{-})_{0.54}$ containing $3\mathrm{wt}\%$ Pd $\boxed{\Pi}:$ taken from ref. [13b]). ",3,3.0,TP
10.1002/chem.201201340,Figure 12. Most probable reaction pathways for decomposition of the $\left[\mathrm{Pd}(\eta^{3}\mathrm{-C}_{3}\mathrm{H}_{5})(\eta^{5}\mathrm{-C}_{5}\mathrm{H}_{5})\right]$ precursor in the presence of UV light. The Pd@COF-102 samples were heated at $403\mathrm{~K~}$ under vacuum. $T_{\mathrm{B}}=$ boiling temperature. ,0,0.0,TN
10.1016/j.ijhydene.2011.04.193,"Fig. 1 e X-ray diffraction patterns of hydrogen storage alloys. X1: $\mathbf{Ti}_{0.95}\mathbf{Zr}_{0.05}\mathbf{Cr}_{0.9}\mathbf{Mn}_{0.9}\mathbf{V}_{0.2},$ X2: $\mathbf{Ti}_{0.95}\mathbf{Zr}_{0.05}\mathbf{Cr}_{0.8}$ $\mathbf{M}\mathbf{n}_{0.8}\mathbf{V}_{0.2}\mathbf{F}\mathbf{e}_{0.2},$ X3: $\mathbf{Ti}_{0.95}\mathbf{Zr}_{0.05}\mathbf{Cr}_{0.8}\mathbf{Mn}_{0.8}\mathbf{V}_{0.2}\mathbf{Ni}_{0.21}$ X4: $\mathbf{Ti}_{0.95}\mathbf{Zr}_{0.05}\mathbf{Cr}_{0.8}\mathbf{Mn}_{0.8}\mathbf{V}_{0.2}\mathbf{Cu}_{0.2},$ Y1: $\mathbf{Ti}_{0.8}\mathbf{Zr}_{0.2}\mathbf{Cr}_{1.0}\mathbf{Fe}_{1.0},\mathbf{Y2}$ : Ti0.8Zr0.2Cr0.95Fe0.95V0.1, Y3: $\mathbf{Ti}_{0.8}\mathbf{Zr}_{0.2}\mathbf{Cr}_{0.9}\mathbf{Fe}_{0.9}\mathbf{V}_{0.2},$ Y4: Ti0.9Zr0.1Cr0.9Fe0.9V0.2. ",0,0.0,TN
10.1016/j.ijhydene.2011.04.193,"Fig. $\pmb{2}-\mathsf{p}\mathrm{-}\mathbf{c}\mathrm{-}\mathbf{T}$ curves measured at 273K. (a) $\begin{array}{r}{\mathbf{Ti}_{0.95}\mathbf{Zr}_{0.05}\mathbf{Cr}_{0.9}\mathbf{Mn}_{0.9}\mathbf{V}_{0.2},}\end{array}$ (b) $\mathbf{Ti}_{0.95}\mathbf{Zr}_{0.05}\mathbf{Cr}_{0.8}\mathbf{Mn}_{0.8}\mathbf{V}_{0.2}\mathbf{Fe}_{0.2},$ (c) $\mathbf{Ti}_{0.95}\mathbf{Zr}_{0.05}\mathbf{Cr}_{0.8}$ $\mathbf{M}\mathbf{n}_{0.8}\mathbf{V}_{0.2}\mathbf{Ni}_{0.2},$ (d) $\mathbf{Ti}_{0.95}\mathbf{Zr}_{0.05}\mathbf{Cr}_{0.8}\mathbf{Mn}_{0.8}\mathbf{V}_{0.2}\mathbf{Cu}_{0.2}$ . ",1,1.0,TP
10.1016/j.ijhydene.2011.04.193,Fig. ${\bf3}-{\bf p}\mathrm{-}{\bf c}\mathrm{-}{\bf T}$ curves $\mathbf{Ti}_{0.95}\mathbf{Zr}_{0.05}\mathbf{Cr}_{0.8}\mathbf{Mn}_{0.8}\mathbf{V}_{0.2}\mathbf{Ni}_{0.2}\mathbf{-H}$ system at different temperatures. ,1,1.0,TP
10.1016/j.ijhydene.2011.04.193,Fig. $\mathbf{4}-\mathbf{p}{\mathrm{-}}\mathbf{c}{\mathrm{-}}\mathbf{T}$ curves of TieZreCreFeeV alloys. ,1,1.0,TP
10.1016/j.ijhydene.2011.04.193,"Fig. 5 e Strain along tube reactor at different hydriding/ dehydriding cycles. (a) only hydrogen storage alloys (HSA) used, vertically placed tube reactor, hydrogen in/out from top end of the tube; (b) (HSA fiber) used, level placed tube reactor, hydrogen in/out from both ends of the tube. ",3,3.0,TP
10.1016/j.ijhydene.2011.04.193,Fig. 6 e Schematic diagram of hydrogen compression system. ,0,0.0,TN
10.1016/j.ijhydene.2011.04.193,Fig. 7 e Compression performance of the two-stage compression system. ,0,0.0,TN
10.1016/j.jallcom.2006.05.032,Fig. 1. The XRD patterns of the $\mathbf{M}\mathbf{l}_{1-x}\mathbf{M}\mathbf{g}_{x}\mathbf{N}\mathbf{i}_{3.0}\mathbf{M}\mathbf{n}_{0.10}\mathbf{C}\mathbf{o}_{0.55}\mathbf{A}\mathbf{l}_{0.10}$ alloys. ,0,0.0,TN
10.1016/j.jallcom.2006.05.032,Fig. 2. The activation curves of the $\mathbf{M}\mathbf{l}_{1-x}\mathbf{M}\mathbf{g}_{x}\mathbf{N}\mathbf{i}_{3.0}\mathbf{M}\mathbf{n}_{0.10}\mathbf{C}\mathbf{o}_{0.55}\mathbf{A}\mathbf{l}_{0.10}$ alloys. ,0,0.0,TN
10.1016/j.jallcom.2006.05.032,Fig. 3. HRD of the $\mathbf{M}\mathbf{l}_{1-x}\mathbf{M}\mathbf{g}_{x}\mathbf{N}\mathbf{i}_{3.0}\mathbf{M}\mathbf{n}_{0.10}\mathbf{C}\mathbf{o}_{0.55}\mathbf{A}\mathbf{l}_{0.10}$ alloys. ,0,0.0,TN
10.1016/j.jallcom.2006.05.032,Fig. 4. LTD of the $\mathbf{M}\mathbf{l}_{1-x}\mathbf{M}\mathbf{g}_{x}\mathbf{N}\mathbf{i}_{3.0}\mathbf{M}\mathbf{n}_{0.10}\mathbf{C}\mathbf{o}_{0.55}\mathbf{A}\mathbf{l}_{0.10}$ alloys. ,0,0.0,TN
10.1016/j.jallcom.2006.05.032,Fig. 5. The charge retention of the $\mathbf{M}\mathbf{l}_{1-x}\mathbf{M}\mathbf{g}_{x}\mathbf{N}\mathbf{i}_{3.0}\mathbf{M}\mathbf{n}_{0.10}\mathbf{C}\mathbf{o}_{0.55}\mathbf{A}\mathbf{l}_{0.10}$ alloys. ,0,2.0,FN
10.1016/j.jallcom.2006.05.032,Fig. 6. The discharge capacity of the $\mathbf{M}\mathbf{l}_{1-x}\mathbf{M}\mathbf{g}_{x}\mathbf{N}\mathbf{i}_{3.0}\mathbf{M}\mathbf{n}_{0.10}\mathbf{C}\mathbf{o}_{0.55}\mathbf{A}\mathbf{l}_{0.10}$ alloys vs. cycle number. ,2,2.0,TP
10.1016/j.jallcom.2006.05.032,Fig. 7. The capacity retention of the alloys at the $200\mathrm{{th}}$ cycle. ,2,2.0,TP
10.3390/molecules28093749,"Figure 1. (a) HR SR-PXD data (the measurement for $\Upsilon_{0.33}$ (black line) was collected with $\lambda=0.7289\mathrm{\:\mathring{A}},$ , the rest was taken at $\lambda=0.7291\mathrm{\:\AA^{\circ}},$ ) and (b) PND data with $\lambda=1.54\mathrm{~\AA~}$ of $\mathrm{La}_{2-x}\mathrm{Y}_{x}\mathrm{Ni}_{6.50}\mathrm{Mn}_{0.33}\mathrm{Al}_{0.17}$ $\mathbf{\tilde{x}}=0.33$ , 0.67, 1.00, 1.33, 1.67). The data are given a vertical offset, allowing for easier reading. ",0,0.0,TN
10.3390/molecules28093749,"Figure 2. Graphical representation of the Rietveld refinement results for $\Upsilon_{0.33};$ (a) HR SR-PXD data $(\lambda=0.7289\mathrm{~\AA~}^{\circ})$ ), (b) PND data $(\lambda=1.5400\mathrm{~\AA~}$ ). The inserts are zoom in of selected ranges. ",0,0.0,TN
10.3390/molecules28093749,"Figure 3. (a) Stacking arrangement of the $\mathrm{A}_{2}\mathrm{B}_{4}$ and $\mathrm{AB}_{5}$ subunits in the crystal structure of the hexagonal $\mathrm{A}_{2}\mathrm{B}_{7}$ -type structure; (b) crystallographic sites in the $H{\mathrm{-}}\mathrm{A}_{2}\mathrm{B}_{7}$ crystal structure with the fractional atomic occupancies (green: La, blue: Y. grey: $\mathrm{Ni},$ purple: $\mathrm{Mn}$ , red: Al atoms) as obtained for the $\Upsilon_{0.67}$ sample. ",0,0.0,TN
10.3390/molecules28093749,"Figure 4. In situ PXD data $(\lambda=1.5406\mathrm{~\AA~}^{\circ})$ collected for (a) $\Upsilon_{0.67}$ $(30~^{\circ}C,$ 8 bar of $\mathrm{H}_{2}$ ) and (b) $\Upsilon_{1.00}$ $^{\prime}30~^{\circ}C,$ 20 bar of $\mathrm{H}_{2}$ ) before and after hydrogenation. The black lines correspond to the pristine intermetallic compounds, while the red ones represent the hydrogenated materials. Data for the remaining samples can be found in Supplementary Information (Figure S1). The data are given a vertical offset, allowing for easier reading. ",3,3.0,TP
10.3390/molecules28093749,"Figure 5. SEM micrographs collected at $250\times$ for: $\Upsilon_{1.00},\Upsilon_{1.33}$ and $\Upsilon_{1.67}$ before (a, c and e, respectively) and after (b, d and $\mathbf{f},$ respectively) hydrogen exposure. Additional micrographs obtained at higher magnification $(25,000\times)$ ) can be found in Supplementary Information (Figure S3). ",0,3.0,FN
10.3390/molecules28093749,"Figure 6. The PCT diagrams for (a) $\Upsilon_{1.00}$ , (b) $\Upsilon_{1.33},$ (c) $\Upsilon_{1.67}$ collected at 50, 70 and $90~^{\circ}C;$ (d) the corresponding Van’t Hoff plots. ",1,1.0,TP
10.3390/molecules28093749,"Figure 7. PXD data for (a) $\Upsilon_{1.00},$ (b) $\Upsilon_{1.33},$ and (c) $\Upsilon_{1.67}$ collected before and after PCT experiments. Red plots correspond to the intermetallic compound after four absorption/desorption cycles (one activation cycle, and three PCT cycles). The black lines correspond to the pristine intermetallic compound. The data are given a vertical offset, allowing for easier reading. ",1,1.0,TP
10.3390/molecules28093749,Figure 8. The average thermal conductivity over three rounds (one round was five measurements). The Y-axis was the average value collected in each round. ,0,0.0,TN
10.1002/asia.201200938,"Figure 1. a) XRD patterns $\diamondsuit$ LiH, $\triangle\cdot$ $\mathrm{CaH}_{2,}$ ) and b) FTIR spectra of the as-milled $\mathrm{Mg}(\mathrm{NH}_{2})_{2}$ –2LiH– $x{\mathrm{Ca}}({\mathrm{BH}_{4}})_{2}$ composites. ",0,0.0,TN
10.1002/asia.201200938,Figure 2. Solid-state ${}^{11}\mathbf{B}\mathbf{NMR}$ spectra of the as-milled $\mathrm{\bfMg}(\mathrm{NH}_{2})_{2}{-}2\mathrm{LiH}-$ $x{\mathrm{Ca}}({\mathrm{BH}}_{4})_{2}$ composites. ,0,0.0,TN
